ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5,TOTAL_REQUERIMIENTOS,TOTAL_RECLAMOS,PORC_RECLAMOS,TOTAL_PROCDE,PORC_PROCDE,MESES_ACTIVOS,REQ_PROM_MES
66172,201208,0,0,1,24.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10373,201208,1,3,1,41.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,2,2,2,2,2,1,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98978,201208,1,3,2,34.0,2.0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,8,6,0,3,3,3,3,2,2,1,1,1,1,1,1,3.0,3.0,1.0,0.0,0.0,2.0,1.5
20400,201208,1,1,1,27.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,12,3,3,3,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81262,201208,1,5,1,31.0,6.0,0,6,0,0,0,0,0,0,1,1,1,1,1,1,2,0,9,4,6,2,1,2,3,2,2,16,12,9,1,1,8,4,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
68162,201208,0,0,2,47.0,0.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55547,201208,0,0,0,0.0,0.0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54620,201208,1,5,2,24.0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89941,201208,1,1,2,28.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,10,10,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19220,201208,0,3,2,23.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88853,201208,1,3,2,41.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70444,201208,0,0,2,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81840,201208,1,2,2,28.0,3.0,0,7,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,6,4,2,4,0,5,8,5,7,8,3,10,16,11,7,11,13,2,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
28324,201208,1,1,2,42.0,1.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
70406,201208,1,4,1,33.0,9.0,0,1,0,1150,2110,2760,3390,4240,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,9,0,11,2,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2743,201208,1,4,1,29.0,5.0,0,1,110,0,130,160,0,0,0,0,1,1,1,1,1,1,3,7,4,4,2,1,23,17,24,11,18,27,12,33,18,31,5,12,2,2,2,2,2,2,0,0,0,0,0,0,10.0,9.0,0.9,0.0,0.0,2.0,5.0
19908,201208,1,6,1,29.0,6.0,0,3,2610,0,0,3510,250,830,1,1,1,1,1,1,3,0,0,0,0,0,0,0,12,22,15,16,17,16,5,0,0,0,7,1,2,2,2,2,2,2,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
67044,201208,1,1,2,29.0,5.0,0,10,0,0,0,0,0,0,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,14,5,4,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
15772,201208,1,4,1,24.0,3.0,0,11,0,0,0,0,0,0,1,1,1,1,1,0,2,1,11,9,6,9,6,7,2,4,4,5,4,3,9,9,9,0,2,12,1,1,1,1,1,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,2.0,1.0
64354,201208,1,5,1,27.0,1.0,0,0,1590,1930,2220,2460,2430,2790,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,3,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
55052,201208,1,1,2,70.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78198,201208,1,1,2,77.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37535,201208,1,1,1,33.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
59087,201208,1,4,2,26.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28432,201208,1,5,1,25.0,8.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19995,201208,1,7,1,36.0,4.0,0,8,10,680,1060,1380,1470,1200,1,1,1,1,1,1,2,1,12,8,8,12,5,12,8,19,13,8,14,16,12,7,10,11,9,9,2,2,3,3,3,3,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
33876,201208,1,1,1,21.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,7,2,4,8,9,6,10,4,3,9,11,9,9,11,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,1.0,3.0
18849,201208,1,2,1,27.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,10,10,3,7,6,3,3,3,3,3,3,3,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
73178,201208,1,0,1,53.0,0.0,0,13,100,150,260,450,130,0,1,1,1,1,1,1,2,0,3,3,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,1.0,2.0
47025,201208,1,2,1,27.0,5.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,7,5,5,1,12,8,4,3,5,7,30,14,17,22,32,27,0,2,2,2,2,2,0,0,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
32944,201208,1,1,2,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23543,201208,1,2,2,27.0,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,8,5,3,4,3,4,4,3,3,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
64684,201208,1,5,1,36.0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,5,5,5,5,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
49815,201208,1,2,2,36.0,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85765,201208,1,0,1,34.0,7.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,18,6,8,14,1,0,1,0,0,0,15,11,7,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
76620,201208,1,2,2,39.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71664,201208,0,1,1,23.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,16,10,11,0,0,0,9,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39333,201208,1,3,1,46.0,4.0,0,0,4300,4890,5510,3680,4350,2460,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
14405,201208,1,2,2,55.0,3.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,2,4,5,5,5,5,5,5,1,1,1,1,1,1,3.0,2.0,0.6666666666666666,0.0,0.0,3.0,1.0
97488,201208,1,2,2,37.0,8.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,3,4,1,0,0,0,1,2,0,0,0,1,3,3,6,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
29143,201208,0,2,2,0.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,18,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75261,201208,1,3,2,47.0,4.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,3,3,1,1,1,1,1,1,4.0,2.0,0.5,0.0,0.0,3.0,1.3333333333333333
72331,201208,1,2,1,23.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,14,14,21,15,8,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,1.0,2.0
74689,201208,1,7,1,36.0,7.0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,7,7,2,9,5,2,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
88985,201208,0,0,1,54.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35031,201208,1,3,2,39.0,4.0,0,12,10550,10930,11290,11430,4090,4650,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,26,20,21,39,20,15,3,3,3,3,3,3,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
76075,201208,1,4,2,45.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,5,4,4,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3633,201208,1,4,2,33.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9,5,2,0,0,3,3,0,0,0,0,6,8,10,4,0,0,4,4,4,4,4,4,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8992,201208,1,6,2,41.0,8.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,13,6,9,2,2,2,2,2,2,1,1,1,1,1,1,2.0,2.0,1.0,0.0,0.0,1.0,2.0
40195,201208,1,3,1,24.0,0.0,0,0,6410,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,2,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94847,201208,1,4,2,39.0,0.0,0,0,10490,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,5,5,5,5,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31389,201208,1,2,1,36.0,2.0,0,8,3070,3340,3580,3850,4090,4320,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,3,1,1,1,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
8331,201208,1,4,1,31.0,0.0,0,0,190,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,6,6,5,5,5,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24494,201208,0,0,2,29.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23031,201208,1,2,2,27.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,4,5,4,2,2,8,7,11,10,12,11,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
99938,201208,1,4,2,41.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,4,0,0,2,2,2,2,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57330,201208,1,2,1,26.0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,5,2,10,15,9,0,1,0,5,17,9,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
75447,201208,0,0,0,0.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,9,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77883,201208,1,4,2,28.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,7,7,7,7,6,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27034,201208,1,4,1,23.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73198,201208,1,7,2,35.0,8.0,0,1,310,360,350,820,6350,1160,1,1,1,1,1,1,2,1,6,4,4,7,3,4,0,0,0,0,0,0,3,17,3,7,0,2,5,5,4,4,4,4,1,1,1,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
59708,201208,1,0,1,31.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39119,201208,1,7,1,23.0,2.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,1,0,2,3,3,11,2,0,0,0,0,0,2,2,2,2,2,2,3,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
17358,201208,1,4,1,27.0,0.0,0,0,1240,1100,1060,230,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,4,4,6,7,6,4,1,1,1,1,1,1,2.0,1.0,0.5,0.0,0.0,1.0,2.0
47117,201208,1,2,2,33.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71214,201208,1,7,1,37.0,10.0,0,12,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,14,5,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.0,0.6,0.0,0.0,2.0,2.5
37250,201208,1,7,1,42.0,6.0,0,2,13610,13760,14850,14560,14000,16020,1,1,1,1,1,1,4,1,10,15,8,13,14,15,3,4,8,4,11,4,16,12,12,14,19,22,4,4,3,3,3,3,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
68344,201208,1,5,1,24.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,16,11,4,0,0,16,14,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83559,201208,1,3,1,30.0,5.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,1,0,4,1,0,0,11,5,1,0,0,0,0,0,0,3,0,0,4,5,5,5,5,3,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
55651,201208,0,0,2,31.0,0.0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90259,201208,0,0,2,23.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61515,201208,1,3,2,27.0,0.0,0,0,110,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,5,5,4,4,4,4,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90906,201208,0,0,2,52.0,0.0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7765,201208,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63072,201208,0,1,1,70.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,26,25,29,16,4,15,12,13,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
20723,201208,1,5,1,60.0,4.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,2.0,2.0,1.0,0.0,0.0,2.0,1.0
801,201208,1,2,1,29.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,6,17,14,6,7,12,3,6,11,5,4,6,2,2,2,2,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
51915,201208,1,2,1,32.0,6.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,11,23,9,0,0,10,9,7,13,8,9,7,7,7,7,7,7,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
28633,201208,1,6,1,35.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,5,0,0,5,8,9,21,4,4,4,4,4,5,5,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
79557,201208,1,6,1,27.0,3.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,10,2,18,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
35644,201208,1,1,1,36.0,0.0,0,0,10000,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,201208,1,0,1,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63427,201208,1,5,1,32.0,6.0,0,8,78860,79620,79910,80260,80610,80940,1,1,1,1,1,1,2,1,2,0,3,0,2,3,3,1,0,0,0,0,8,9,7,8,5,6,4,4,4,5,5,5,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
96430,201208,1,1,2,28.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,4,4,4,4,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98173,201208,1,3,1,50.0,7.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
54704,201208,0,0,1,46.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81915,201208,0,0,1,49.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
93289,201208,1,2,1,39.0,0.0,0,1,4800,4900,4970,3710,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,3,2,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65303,201208,1,3,1,27.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,14,14,7,0,0,0,3,12,18,0,0,0,12,12,10,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
57895,201208,1,1,2,46.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26549,201208,0,0,0,0.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13998,201208,1,4,1,49.0,7.0,0,11,8910,9190,9500,9800,10070,10350,1,1,1,1,1,1,4,1,7,3,5,7,6,12,0,5,2,0,1,1,10,4,3,9,5,8,6,6,5,5,5,5,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
