ID_CORRELATIVO,CODMES_x,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES_y,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
19995,201208,1,Rang_ingreso_07,Lima,36.0,4.0,0,Rango_SDO_03,10,680,1060,1380,1470,1200,1,1,1,1,1,1,Rango_03,1,12,8,8,12,5,12,8,19,13,8,14,16,12,7,10,11,9,9,2,2,3,3,3,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 46
33876,201208,1,Rang_ingreso_01,Lima,21.0,2.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,1,1,2,7,2,4,8,9,6,10,4,3,9,11,9,9,11,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
33876,201208,1,Rang_ingreso_01,Lima,21.0,2.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,1,1,2,7,2,4,8,9,6,10,4,3,9,11,9,9,11,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 27
33876,201208,1,Rang_ingreso_01,Lima,21.0,2.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,1,1,2,7,2,4,8,9,6,10,4,3,9,11,9,9,11,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
18849,201208,1,Rang_ingreso_02,Lima,27.0,7.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,1,1,1,1,0,1,10,10,3,7,6,3,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
73178,201208,1,Desconocido,Lima,53.0,0.0,0,Rango_SDO_08,100,150,260,450,130,0,1,1,1,1,1,1,Rango_03,0,3,3,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE PARCIAL,202404,Producto 07,Submotivo 125
73178,201208,1,Desconocido,Lima,53.0,0.0,0,Rango_SDO_08,100,150,260,450,130,0,1,1,1,1,1,1,Rango_03,0,3,3,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
47025,201208,1,Rang_ingreso_02,Lima,27.0,5.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,7,7,5,5,1,12,8,4,3,5,7,30,14,17,22,32,27,0,2,2,2,2,2,0,0,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 146
23543,201208,1,Rang_ingreso_02,Provincia,27.0,9.0,0,Rango_SDO_01,0,0,0,0,0,0,1,0,0,0,0,0,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,8,5,3,4,3,4,4,3,3,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
64684,201208,1,Rang_ingreso_05,Lima,36.0,5.0,1,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 39
85765,201208,1,Desconocido,Lima,34.0,7.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,4,8,18,6,8,14,1,0,1,0,0,0,15,11,7,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
39333,201208,1,Rang_ingreso_03,Lima,46.0,4.0,0,Cero,4300,4890,5510,3680,4350,2460,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 89
14405,201208,1,Rang_ingreso_02,Provincia,55.0,3.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,2,4,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
14405,201208,1,Rang_ingreso_02,Provincia,55.0,3.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,2,4,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
14405,201208,1,Rang_ingreso_02,Provincia,55.0,3.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,2,4,5,5,5,5,5,5,1,1,1,1,1,1,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
97488,201208,1,Rang_ingreso_02,Provincia,37.0,8.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,6,3,4,1,0,0,0,1,2,0,0,0,1,3,3,6,4,3,3,2,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 67
75261,201208,1,Rang_ingreso_03,Provincia,47.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,3,3,1,1,1,1,1,1,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
75261,201208,1,Rang_ingreso_03,Provincia,47.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,3,3,1,1,1,1,1,1,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
75261,201208,1,Rang_ingreso_03,Provincia,47.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
75261,201208,1,Rang_ingreso_03,Provincia,47.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
72331,201208,1,Rang_ingreso_02,Lima,23.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,12,14,14,21,15,8,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 125
72331,201208,1,Rang_ingreso_02,Lima,23.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,12,14,14,21,15,8,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
74689,201208,1,Rang_ingreso_07,Lima,36.0,7.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,7,7,2,9,5,2,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 125
35031,201208,1,Rang_ingreso_03,Provincia,39.0,4.0,0,Rango_SDO_07,10550,10930,11290,11430,4090,4650,1,1,1,1,1,1,Rango_05,1,0,0,0,0,0,0,0,0,0,0,0,0,26,20,21,39,20,15,3,3,3,3,3,3,1,1,1,1,1,1,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
8992,201208,1,Rang_ingreso_06,Provincia,41.0,8.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,13,6,9,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 89
8992,201208,1,Rang_ingreso_06,Provincia,41.0,8.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,13,6,9,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 17,Submotivo 111
31389,201208,1,Rang_ingreso_02,Lima,36.0,2.0,0,Rango_SDO_03,3070,3340,3580,3850,4090,4320,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,3,1,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
23031,201208,1,Rang_ingreso_02,Provincia,27.0,2.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,11,4,5,4,2,2,8,7,11,10,12,11,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
57330,201208,1,Rang_ingreso_02,Lima,26.0,4.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,1,0,0,3,5,2,10,15,9,0,1,0,5,17,9,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 68
73198,201208,1,Rang_ingreso_07,Provincia,35.0,8.0,0,Rango_SDO_01,310,360,350,820,6350,1160,1,1,1,1,1,1,Rango_03,1,6,4,4,7,3,4,0,0,0,0,0,0,3,17,3,7,0,2,5,5,4,4,4,4,1,1,1,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 142
39119,201208,1,Rang_ingreso_07,Lima,23.0,2.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,1,0,2,3,3,11,2,0,0,0,0,0,2,2,2,2,2,2,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
17358,201208,1,Rang_ingreso_04,Lima,27.0,0.0,0,Cero,1240,1100,1060,230,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,4,4,6,7,6,4,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
17358,201208,1,Rang_ingreso_04,Lima,27.0,0.0,0,Cero,1240,1100,1060,230,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,4,4,6,7,6,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 18,Submotivo 125
71214,201208,1,Rang_ingreso_07,Lima,37.0,10.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,14,5,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
71214,201208,1,Rang_ingreso_07,Lima,37.0,10.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,14,5,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
71214,201208,1,Rang_ingreso_07,Lima,37.0,10.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,14,5,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
71214,201208,1,Rang_ingreso_07,Lima,37.0,10.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,14,5,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
71214,201208,1,Rang_ingreso_07,Lima,37.0,10.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,14,5,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
37250,201208,1,Rang_ingreso_07,Lima,42.0,6.0,0,Rango_SDO_10,13610,13760,14850,14560,14000,16020,1,1,1,1,1,1,Rango_05,1,10,15,8,13,14,15,3,4,8,4,11,4,16,12,12,14,19,22,4,4,3,3,3,3,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
83559,201208,1,Rang_ingreso_03,Lima,30.0,5.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,0,Rango_03,0,1,0,4,1,0,0,11,5,1,0,0,0,0,0,0,3,0,0,4,5,5,5,5,3,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,201208,Producto 20,Submotivo 125
63072,201208,0,Rang_ingreso_01,Lima,70.0,1.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,25,26,25,29,16,4,15,12,13,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 83
20723,201208,1,Rang_ingreso_05,Lima,60.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
20723,201208,1,Rang_ingreso_05,Lima,60.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
801,201208,1,Rang_ingreso_02,Lima,29.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,0,1,0,2,6,17,14,6,7,12,3,6,11,5,4,6,2,2,2,2,2,1,1,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 65
51915,201208,1,Rang_ingreso_02,Lima,32.0,6.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,1,0,0,6,11,23,9,0,0,10,9,7,13,8,9,7,7,7,7,7,7,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 05
28633,201208,1,Rang_ingreso_06,Lima,35.0,4.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,1,0,0,0,0,0,6,5,0,0,5,8,9,21,4,4,4,4,4,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
79557,201208,1,Rang_ingreso_06,Lima,27.0,3.0,0,Rango_SDO_11,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,10,2,18,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
63427,201208,1,Rang_ingreso_05,Lima,32.0,6.0,0,Rango_SDO_03,78860,79620,79910,80260,80610,80940,1,1,1,1,1,1,Rango_03,1,2,0,3,0,2,3,3,1,0,0,0,0,8,9,7,8,5,6,4,4,4,5,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,202403,Producto 21,Submotivo 125
98173,201208,1,Rang_ingreso_03,Lima,50.0,7.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,Reclamo,PROCEDE PARCIAL,201208,Producto 20,Submotivo 43
81915,201208,0,Desconocido,Lima,49.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
65303,201208,1,Rang_ingreso_03,Lima,27.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,1,1,14,14,7,0,0,0,3,12,18,0,0,0,12,12,10,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202405,Producto 07,Submotivo 125
13998,201208,1,Rang_ingreso_04,Lima,49.0,7.0,0,Rango_SDO_06,8910,9190,9500,9800,10070,10350,1,1,1,1,1,1,Rango_05,1,7,3,5,7,6,12,0,5,2,0,1,1,10,4,3,9,5,8,6,6,5,5,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 17,Submotivo 95
27766,201208,1,Rang_ingreso_08,Lima,48.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
55656,201208,1,Rang_ingreso_02,Lima,38.0,4.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202405,Producto 06,Submotivo 125
40669,201208,1,Rang_ingreso_03,Lima,32.0,5.0,1,Rango_SDO_03,8490,870,1530,1820,960,980,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,3,6,6,0,3,3,2,2,2,2,1,1,1,0,0,0,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
63282,201208,1,Rang_ingreso_02,Lima,33.0,1.0,0,Cero,1240,610,560,440,890,210,1,1,1,1,1,1,Rango_02,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
63282,201208,1,Rang_ingreso_02,Lima,33.0,1.0,0,Cero,1240,610,560,440,890,210,1,1,1,1,1,1,Rango_02,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
63282,201208,1,Rang_ingreso_02,Lima,33.0,1.0,0,Cero,1240,610,560,440,890,210,1,1,1,1,1,1,Rango_02,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
63282,201208,1,Rang_ingreso_02,Lima,33.0,1.0,0,Cero,1240,610,560,440,890,210,1,1,1,1,1,1,Rango_02,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
63282,201208,1,Rang_ingreso_02,Lima,33.0,1.0,0,Cero,1240,610,560,440,890,210,1,1,1,1,1,1,Rango_02,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 18,Submotivo 125
33938,201208,1,Rang_ingreso_02,Lima,23.0,2.0,1,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,1,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,16,7,8,7,6,12,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 89
97474,201208,1,Rang_ingreso_08,Lima,41.0,5.0,0,Rango_SDO_14,410,490,330,430,710,770,1,1,1,1,1,1,Rango_05,0,0,0,0,1,1,0,0,0,0,0,0,0,3,7,7,6,7,14,5,5,5,5,4,4,0,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 123
42687,201208,1,Rang_ingreso_03,Lima,26.0,9.0,0,Rango_SDO_05,190,650,700,460,620,0,1,1,1,1,1,1,Rango_04,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 142
34489,201208,1,Rang_ingreso_04,Lima,55.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,6,6,6,6,1,1,1,1,1,0,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
56231,201208,1,Rang_ingreso_04,Provincia,37.0,8.0,0,Rango_SDO_09,59300,60210,61070,62030,62880,63710,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,12,9,9,6,12,23,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
51403,201208,1,Rang_ingreso_02,Provincia,41.0,10.0,0,Cero,608500,230630,48890,48730,49110,50320,1,1,1,1,1,1,Rango_05,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,4,6,6,6,6,6,6,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
51403,201208,1,Rang_ingreso_02,Provincia,41.0,10.0,0,Cero,608500,230630,48890,48730,49110,50320,1,1,1,1,1,1,Rango_05,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,4,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202407,Producto 18,Submotivo 125
51403,201208,1,Rang_ingreso_02,Provincia,41.0,10.0,0,Cero,608500,230630,48890,48730,49110,50320,1,1,1,1,1,1,Rango_05,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,4,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 63
51403,201208,1,Rang_ingreso_02,Provincia,41.0,10.0,0,Cero,608500,230630,48890,48730,49110,50320,1,1,1,1,1,1,Rango_05,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,4,6,6,6,6,6,6,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
92547,201208,1,Rang_ingreso_06,Lima,28.0,4.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 125
42091,201208,1,Rang_ingreso_02,Lima,58.0,8.0,0,Rango_SDO_03,101460,101920,102640,103090,103520,103920,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 04,Submotivo 125
22677,201208,1,Rang_ingreso_05,Lima,26.0,1.0,0,Rango_SDO_11,0,0,0,0,0,0,1,1,1,0,1,1,Rango_03,0,13,6,8,2,9,3,0,0,0,0,0,0,2,2,2,1,4,1,2,2,2,1,1,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
74913,201208,1,Rang_ingreso_09,Lima,40.0,7.0,0,Rango_SDO_14,3090,420,140,2210,900,1010,1,1,1,1,1,1,Rango_04,1,3,4,4,5,2,3,4,5,4,6,9,2,10,6,11,12,15,8,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 147
74913,201208,1,Rang_ingreso_09,Lima,40.0,7.0,0,Rango_SDO_14,3090,420,140,2210,900,1010,1,1,1,1,1,1,Rango_04,1,3,4,4,5,2,3,4,5,4,6,9,2,10,6,11,12,15,8,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 147
74913,201208,1,Rang_ingreso_09,Lima,40.0,7.0,0,Rango_SDO_14,3090,420,140,2210,900,1010,1,1,1,1,1,1,Rango_04,1,3,4,4,5,2,3,4,5,4,6,9,2,10,6,11,12,15,8,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 147
90710,201208,1,Rang_ingreso_04,Lima,34.0,10.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,2,0,0,0,0,0,0,0,0,0,0,7,10,14,24,24,20,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202403,Producto 01,Submotivo 07
36318,201208,1,Rang_ingreso_06,Provincia,32.0,5.0,0,Cero,0,0,0,0,0,80,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,5,5,5,5,6,6,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
